Date,Airline,Flight_Num,Origin,Destination,Air_Time,Distance,Dep_Time,Delay,Cancelled (Y/N)
1/1/2018,WN,105,ABQ,LAX,100,677,617,-3,N
1/1/2018,WN,106,ABQ,OAK,137,889,707,-3,N
1/1/2018,WN,643,ABQ,OAK,129,889,1937,-3,N
1/1/2018,WN,595,ATL,FLL,91,581,2017,-3,N
1/1/2018,WN,209,ATL,IND,69,432,827,-3,N
1/1/2018,WN,213,ATL,MKE,96,669,832,-3,N
1/1/2018,WN,168,ATL,MSY,71,425,852,-3,N
1/1/2018,WN,2010,AUS,MCO,114,994,547,-3,N
1/1/2018,WN,6257,BDL,RSW,192,1180,1442,-3,N
1/1/2018,WN,1551,BHM,HOU,94,570,1922,-3,N
1/1/2018,WN,1774,BNA,DAL,100,623,732,-3,N
1/1/2018,WN,594,BNA,LAX,262,1797,2122,-3,N
1/1/2018,WN,35,BNA,STL,52,272,822,-3,N
1/1/2018,WN,1943,BUF,BWI,47,281,857,-3,N
1/1/2018,WN,4036,BUR,LAS,43,223,1847,-3,N
1/1/2018,WN,256,BWI,AUS,211,1342,822,-3,N
1/1/2018,WN,290,BWI,MDW,99,611,917,-3,N
1/1/2018,WN,2022,BWI,MEM,131,787,812,-3,N
1/1/2018,WN,959,BWI,MKE,98,641,827,-3,N
1/1/2018,WN,951,BWI,MSP,133,936,2047,-3,N
1/1/2018,WN,556,BWI,RDU,50,255,1227,-3,N
1/1/2018,WN,569,CLT,HOU,151,920,512,-3,N
1/1/2018,WN,1622,DAL,BNA,75,623,657,-3,N
1/1/2018,WN,21,DAL,HOU,45,239,1157,-3,N
1/1/2018,WN,39,DAL,HOU,43,239,1557,-3,N
1/1/2018,WN,1636,DAL,LBB,47,293,742,-3,N
1/1/2018,WN,1725,DAL,MSY,60,436,557,-3,N
1/1/2018,WN,1876,DEN,ATL,139,1199,942,-3,N
1/1/2018,WN,286,DEN,HOU,112,883,847,-3,N
1/1/2018,WN,1667,DEN,LGA,181,1620,1027,-3,N
1/1/2018,WN,1206,DEN,MCO,177,1546,1857,-3,N
1/1/2018,WN,1883,DEN,MCO,181,1546,512,-3,N
1/1/2018,WN,819,DEN,PDX,177,991,817,-3,N
1/1/2018,WN,5618,DEN,PDX,146,991,1712,-3,N
1/1/2018,WN,523,DEN,PHX,83,602,2237,-3,N
1/1/2018,WN,1706,DEN,PHX,90,602,842,-3,N
1/1/2018,WN,854,DTW,LAS,240,1749,757,-3,N
1/1/2018,WN,490,ELP,AUS,67,528,512,-3,N
1/1/2018,WN,5905,ELP,HOU,80,677,1607,-3,N
1/1/2018,WN,1732,ELP,SAT,61,496,542,-3,N
1/1/2018,WN,6237,EWR,AUS,222,1504,1437,-3,N
1/1/2018,WN,1739,EWR,DEN,229,1605,907,-3,N
1/1/2018,WN,2031,EWR,IND,102,645,622,-3,N
1/1/2018,WN,663,FLL,DAL,165,1108,547,-3,N
1/1/2018,WN,985,FLL,SJU,120,1046,727,-3,N
1/1/2018,WN,771,GEG,DEN,100,836,627,-3,N
1/1/2018,WN,184,GSP,ATL,34,153,642,-3,N
1/1/2018,WN,410,GSP,ATL,31,153,1817,-3,N
1/1/2018,WN,12,HOU,DAL,39,239,857,-3,N
1/1/2018,WN,1636,HOU,DAL,41,239,557,-3,N
1/1/2018,WN,950,HOU,LGA,175,1428,902,-3,N
1/1/2018,WN,1926,HOU,MSY,44,302,612,-3,N
1/1/2018,WN,716,HOU,OKC,60,419,1102,-3,N
1/1/2018,WN,1685,IND,ATL,66,432,1047,-3,N
1/1/2018,WN,4036,IND,BWI,76,516,1112,-3,N
1/1/2018,WN,1095,LAS,ATL,199,1747,722,-3,N
1/1/2018,WN,6117,LAS,BUR,43,223,712,-3,N
1/1/2018,WN,260,LAS,DEN,83,628,2252,-3,N
1/1/2018,WN,1029,LAS,OAK,65,407,607,-3,N
1/1/2018,WN,1396,LAS,OAK,67,407,947,-3,N
1/1/2018,WN,5620,LAS,RNO,59,345,2222,-3,N
1/1/2018,WN,506,LAS,SAN,44,258,1327,-3,N
1/1/2018,WN,796,LAS,SJC,60,386,1557,-3,N
1/1/2018,WN,1051,LAS,SMF,68,397,527,-3,N
1/1/2018,WN,5797,LAX,ABQ,80,677,1617,-3,N
1/1/2018,WN,332,LAX,LAS,45,236,1237,-3,N
1/1/2018,WN,416,LAX,OAK,52,337,907,-3,N
1/1/2018,WN,752,LAX,OAK,50,337,1957,-3,N
1/1/2018,WN,213,LAX,SJC,46,308,1332,-3,N
1/1/2018,WN,1639,LAX,SLC,81,590,857,-3,N
1/1/2018,WN,808,LBB,DAL,50,293,1647,-3,N
1/1/2018,WN,1861,LBB,DAL,47,293,927,-3,N
1/1/2018,WN,371,MCI,BNA,63,491,1002,-3,N
1/1/2018,WN,586,MCI,STL,36,237,622,-3,N
1/1/2018,WN,408,MCO,CMH,108,802,1457,-3,N
1/1/2018,WN,1993,MCO,DCA,95,759,922,-3,N
1/1/2018,WN,5637,MCO,DEN,223,1546,942,-3,N
1/1/2018,WN,492,MCO,FLL,36,177,932,-3,N
1/1/2018,WN,1136,MCO,LAS,293,2039,637,-3,N
1/1/2018,WN,1255,MCO,SJU,133,1189,627,-3,N
1/1/2018,WN,505,MHT,BWI,71,377,507,-3,N
1/1/2018,WN,1970,MSY,BWI,115,998,512,-3,N
1/1/2018,WN,1580,MSY,LAS,217,1500,542,-3,N
1/1/2018,WN,1725,MSY,TPA,67,488,817,-3,N
1/1/2018,WN,4103,OAK,BUR,49,325,727,-3,N
1/1/2018,WN,2007,OAK,ONT,58,362,1952,-3,N
1/1/2018,WN,470,OAK,SEA,95,672,632,-3,N
1/1/2018,WN,1850,OAK,SEA,93,672,512,-3,N
1/1/2018,WN,1772,OAK,STL,193,1725,917,-3,N
1/1/2018,WN,889,OMA,MDW,67,423,1912,-3,N
1/1/2018,WN,4116,ONT,LAS,43,197,1017,-3,N
1/1/2018,WN,1864,ONT,PHX,48,325,722,-3,N
1/1/2018,WN,6162,ONT,PHX,46,325,1102,-3,N
1/1/2018,WN,420,ONT,SMF,60,390,1017,-3,N
1/1/2018,WN,1799,ORF,MCO,107,655,637,-3,N
1/1/2018,WN,5627,PDX,DEN,119,991,1322,-3,N
1/1/2018,WN,6151,PDX,ONT,105,838,842,-3,N
1/1/2018,WN,6386,PHL,MCO,139,861,1857,-3,N
1/1/2018,WN,210,PHX,ATL,178,1587,612,-3,N
1/1/2018,WN,1540,PHX,DEN,78,602,557,-3,N
1/1/2018,WN,762,PHX,LAS,46,255,1102,-3,N
1/1/2018,WN,1413,PHX,LAS,44,255,1857,-3,N
1/1/2018,WN,752,PHX,LAX,60,370,1852,-3,N
1/1/2018,WN,1914,PHX,PDX,152,1009,1627,-3,N
1/1/2018,WN,1506,PHX,SDF,175,1506,1027,-3,N
1/1/2018,WN,1390,PHX,SFO,104,651,617,-3,N
1/1/2018,WN,403,PHX,SLC,74,507,557,-3,N
1/1/2018,WN,1010,PHX,SMF,103,647,1212,-3,N
1/1/2018,WN,211,PIT,ATL,83,526,742,-3,N
1/1/2018,WN,5551,PIT,LAX,298,2136,1302,-3,N
1/1/2018,WN,1417,PIT,TPA,123,873,602,-3,N
1/1/2018,WN,516,PVD,DCA,88,356,1707,-3,N
1/1/2018,WN,533,RDU,BWI,40,255,822,-3,N
1/1/2018,WN,536,RDU,BWI,40,255,617,-3,N
1/1/2018,WN,388,RDU,DEN,218,1436,1717,-3,N
1/1/2018,WN,612,RDU,DEN,221,1436,937,-3,N
1/1/2018,WN,556,RDU,MCO,90,534,1422,-3,N
1/1/2018,WN,784,RDU,TPA,99,587,1922,-3,N
1/1/2018,WN,1096,RIC,ATL,84,481,1712,-3,N
1/1/2018,WN,1317,RSW,MKE,162,1183,1117,-3,N
1/1/2018,WN,6340,SAN,MCI,156,1334,1817,-3,N
1/1/2018,WN,713,SAT,DAL,43,248,617,-3,N
1/1/2018,WN,1570,SAT,HOU,32,192,647,-3,N
1/1/2018,WN,1732,SAT,HOU,34,192,847,-3,N
1/1/2018,WN,1095,SAT,LAS,156,1069,537,-3,N
1/1/2018,WN,6402,SAT,LAS,163,1069,1357,-3,N
1/1/2018,WN,149,SDF,MCO,113,719,1627,-3,N
1/1/2018,WN,1869,SEA,LAS,116,867,617,-3,N
1/1/2018,WN,852,SEA,SMF,83,605,1102,-3,N
1/1/2018,WN,1877,SFO,LAS,61,414,802,-3,N
1/1/2018,WN,1794,SFO,PDX,82,550,722,-3,N
1/1/2018,WN,1547,SJC,PHX,82,621,647,-3,N
1/1/2018,WN,6840,SJC,RNO,38,188,727,-3,N
1/1/2018,WN,6180,SLC,SAN,86,626,1227,-3,N
1/1/2018,WN,1408,SLC,SMF,79,532,957,-3,N
1/1/2018,WN,1771,SMF,PDX,75,479,917,-3,N
1/1/2018,WN,590,STL,BNA,42,272,2037,-3,N
1/1/2018,WN,1381,TPA,ATL,73,406,832,-3,N
1/1/2018,WN,1725,TPA,DCA,103,814,1122,-3,N
1/1/2018,WN,164,TPA,FLL,43,197,927,-3,N
1/1/2018,WN,5408,TPA,IND,120,837,927,-3,N
1/1/2018,WN,5595,TPA,PVD,140,1136,922,-3,N
1/1/2018,YV,5726,ABQ,DFW,77,569,1152,-3,N
1/1/2018,YV,5743,DFW,JAX,111,918,1507,-3,N
1/1/2018,YV,5758,MTJ,DFW,94,722,1630,-3,N
1/1/2018,YV,5809,DFW,HOU,48,247,842,-3,N
1/1/2018,YV,5821,DFW,ELP,84,551,1732,-3,N
1/1/2018,YV,5838,BFL,PHX,68,425,1212,-3,N
1/1/2018,YV,5893,ABQ,PHX,58,328,832,-3,N
1/1/2018,YV,5940,PHX,IAH,118,1009,1943,-3,N
1/1/2018,YV,5958,DFW,PHX,141,868,1807,-3,N
1/1/2018,YV,6236,CAE,IAD,57,401,1452,-3,N
1/1/2018,YV,6170,CMH,IAH,156,986,857,-3,N
1/1/2018,YV,6321,IAD,CMH,53,299,2202,-3,N
1/1/2018,YV,6027,IAD,DTW,67,383,1242,-3,N
1/1/2018,YV,6055,IAD,LGA,41,229,1237,-3,N
1/1/2018,YV,6064,IAD,RDU,44,224,1742,-3,N
1/1/2018,YV,6066,IAH,ABQ,120,744,1432,-3,N
1/1/2018,YV,6020,IAH,BDL,171,1507,1802,-3,N
1/1/2018,YV,6140,IAH,CLT,110,912,1802,-3,N
1/1/2018,YV,6095,IAH,MFE,56,316,1206,-3,N
1/1/2018,YV,6052,LGA,IAD,52,229,552,-3,N
1/1/2018,YV,6034,MCI,IAD,109,926,1217,-3,N
1/1/2018,YV,6213,PNS,IAH,83,489,1501,-3,N
1/1/2018,YV,6200,RDU,IAD,36,224,602,-3,N
1/1/2018,YV,6086,ROC,IAD,51,288,1012,-3,N
1/1/2018,YV,5989,PHX,BUR,67,369,2120,-3,N
1/1/2018,YX,4388,MYR,PHL,68,473,1052,-3,N
1/1/2018,YX,4397,MIA,IND,140,1020,1922,-3,N
1/1/2018,YX,4407,IAD,MIA,140,921,557,-3,N
1/1/2018,YX,4410,CLT,XNA,124,754,912,-3,N
1/1/2018,YX,4437,PHL,ILM,75,413,1317,-3,N
1/1/2018,YX,4495,PHL,IND,95,588,1746,-3,N
1/1/2018,YX,4512,DCA,IND,81,500,2157,-3,N
1/1/2018,YX,4518,IAH,PHL,182,1325,1517,-3,N
1/1/2018,YX,4521,CMH,PHL,68,406,612,-3,N
1/1/2018,YX,4523,CLT,CMH,60,347,1950,-3,N
1/1/2018,YX,4526,DCA,JAX,112,634,1418,-3,N
1/1/2018,YX,4533,CLT,XNA,119,754,2216,-3,N
1/1/2018,YX,4538,DCA,RDU,54,227,1705,-3,N
1/1/2018,YX,4544,ALB,PHL,46,212,1511,-3,N
1/1/2018,YX,4544,PHL,ALB,44,212,1322,-3,N
1/1/2018,YX,4547,MIA,STL,149,1068,2137,-3,N
1/1/2018,YX,4554,OMA,MIA,173,1393,627,-3,N
1/1/2018,YX,4558,BNA,PHL,96,675,1657,-3,N
1/1/2018,YX,4563,PHL,DCA,33,119,1512,-3,N
1/1/2018,YX,4580,PHL,BDL,41,196,1612,-3,N
1/1/2018,YX,4582,RIC,PHL,42,198,1307,-3,N
1/1/2018,YX,4585,MIA,MCI,176,1251,2122,-3,N
1/1/2018,YX,4604,MCI,DCA,114,949,542,-3,N
1/1/2018,YX,4628,BTV,PHL,77,335,557,-3,N
1/1/2018,YX,4652,PIT,LGA,54,335,727,-3,N
1/1/2018,YX,4654,CLT,PHF,42,282,1757,-3,N
1/1/2018,YX,4662,EYW,CLT,103,736,1702,-3,N
1/1/2018,YX,4666,BGR,DCA,108,590,1718,-3,N
1/1/2018,YX,4675,MKE,CLT,87,651,536,-3,N
1/1/2018,YX,4716,PHF,CLT,69,282,521,-3,N
1/1/2018,YX,4723,JAX,DCA,79,634,1902,-3,N
1/1/2018,YX,4740,RSW,DCA,113,892,1857,-3,N
1/1/2018,YX,4746,CMH,CLT,66,347,1735,-3,N
1/1/2018,YX,4749,PIT,MIA,167,1013,642,-3,N
1/1/2018,YX,3400,CLT,ORD,96,599,1657,-3,N
1/1/2018,YX,3436,ORD,ROC,79,528,1847,-3,N
1/1/2018,YX,3479,DCA,IAH,189,1208,1617,-3,N
1/1/2018,YX,3480,EWR,MSY,196,1167,1244,-3,N
1/1/2018,YX,3505,IAH,DFW,47,224,2137,-3,N
1/1/2018,YX,3517,EWR,MSY,192,1167,749,-3,N
1/1/2018,YX,3518,EWR,MSP,150,1008,1009,-3,N
1/1/2018,YX,3530,EWR,DTW,82,488,2132,-3,N
1/1/2018,YX,3532,EWR,OKC,193,1325,2012,-3,N
1/1/2018,YX,3548,MSY,EWR,134,1167,1101,-3,N
1/1/2018,YX,3556,EWR,CVG,105,569,842,-3,N
1/1/2018,YX,3562,IAH,IND,109,844,1802,-3,N
1/1/2018,YX,3565,CLT,EWR,69,529,732,-3,N
1/1/2018,YX,3571,DFW,EWR,179,1372,1317,-3,N
1/1/2018,YX,3640,ORD,DCA,78,612,731,-3,N
1/1/2018,YX,3654,ORD,SYR,82,607,1030,-3,N
1/1/2018,YX,3659,IND,DEN,153,977,1557,-3,N
1/1/2018,YX,3668,DCA,ORD,108,612,657,-3,N
1/1/2018,YX,3671,SAT,DEN,116,794,1253,-3,N
1/1/2018,YX,3714,IAH,DCA,139,1208,952,-3,N
1/1/2018,YX,3727,CMH,EWR,71,463,757,-3,N
1/1/2018,YX,5870,LGA,SAV,124,722,2047,-3,N
1/1/2018,YX,5872,MIA,LGA,143,1096,1947,-3,N
1/1/2018,YX,5946,DTW,CMH,28,155,1157,-3,N
1/1/2018,YX,5997,GRR,LGA,84,618,827,-3,N
1/1/2018,YX,6083,DFW,LGA,184,1389,1442,-3,N
1/1/2018,YX,6114,BNA,LGA,110,764,857,-3,N
1/1/2018,YX,6119,DTW,SDF,48,306,2002,-3,N
1/1/2018,YX,6134,DCA,LGA,40,214,657,-3,N
1/1/2018,AA,420,DEN,PHL,188,1558,1145,-3,N
1/1/2018,AA,434,SFO,PHL,287,2521,2242,-3,N
1/1/2018,AA,436,CLT,DFW,147,936,1747,-3,N
1/1/2018,AA,462,CLT,PHX,256,1773,1436,-3,N
1/1/2018,AA,474,DFW,MCI,64,460,1637,-3,N
1/1/2018,AA,486,PHX,ORD,171,1440,1947,-3,N
1/1/2018,AA,495,CLT,ATL,42,226,932,-3,N
1/1/2018,AA,531,IND,PHX,216,1488,732,-3,N
1/1/2018,AA,539,PHL,TPA,144,920,1047,-3,N
1/1/2018,AA,557,MCO,MIA,41,192,957,-3,N
1/1/2018,AA,597,PHL,LAX,337,2402,1027,-3,N
1/1/2018,AA,599,MSY,DFW,72,447,557,-3,N
1/1/2018,AA,600,FLL,CLT,91,632,604,-3,N
1/1/2018,AA,608,DFW,ATL,91,731,1642,-3,N
1/1/2018,AA,623,LAS,PHX,45,255,1236,-3,N
1/1/2018,AA,631,CLT,TPA,88,507,1626,-3,N
1/1/2018,AA,632,DFW,CLT,113,936,1017,-3,N
1/1/2018,AA,641,SEA,CLT,250,2279,1318,-3,N
1/1/2018,AA,1668,DCA,CLT,65,331,1526,-3,N
1/1/2018,AA,1669,RDU,LGA,58,431,1123,-3,N
1/1/2018,AA,1717,CLT,FLL,107,632,1808,-3,N
1/1/2018,AA,1731,ATL,PHL,86,666,557,-3,N
1/1/2018,AA,1740,CLT,LGA,76,544,1806,-3,N
1/1/2018,AA,1746,PHL,MCO,146,861,1034,-3,N
1/1/2018,AA,1764,ATL,LGA,98,762,1827,-3,N
1/1/2018,AA,1772,CLT,DFW,149,936,942,-3,N
1/1/2018,AA,1789,CLT,PBI,89,590,1632,-3,N
1/1/2018,AA,1809,CLT,MSY,105,651,1752,-3,N
1/1/2018,AA,1811,MIA,DCA,116,919,1207,-3,N
1/1/2018,AA,1828,MIA,CLT,89,650,2127,-3,N
1/1/2018,AA,1843,CLT,ALB,93,646,1624,-3,N
1/1/2018,AA,1855,CLT,MSP,138,930,1257,-3,N
1/1/2018,AA,1874,PWM,CLT,132,813,1412,-3,N
1/1/2018,AA,2136,BOS,LGA,40,184,1157,-3,N
1/1/2018,AA,2146,BOS,LGA,47,184,1557,-3,N
1/1/2018,AA,2212,RDU,DFW,168,1061,1154,-3,N
1/1/2018,AA,2222,DFW,AUS,41,190,1227,-3,N
1/1/2018,AA,2230,JFK,MIA,160,1089,612,-3,N
1/1/2018,AA,2238,LGA,DFW,214,1389,1556,-3,N
1/1/2018,AA,2245,MIA,SAN,318,2267,1932,-3,N
1/1/2018,AA,2249,MIA,MSY,97,675,827,-3,N
1/1/2018,AA,2253,BOS,ORD,129,867,1043,-3,N
1/1/2018,AA,2272,SAT,DFW,41,247,627,-3,N
1/1/2018,AA,2275,DFW,ONT,167,1188,2222,-3,N
1/1/2018,AA,2284,LAX,DFW,146,1235,1822,-3,N
1/1/2018,AA,2308,DEN,DFW,82,641,2042,-3,N
1/1/2018,AA,2331,ORD,DFW,114,802,1513,-3,N
1/1/2018,AA,2347,DCA,MIA,136,919,1012,-3,N
1/1/2018,AA,2377,TUS,DFW,98,813,1157,-3,N
1/1/2018,AA,2378,PHX,SAN,54,304,1132,-3,N
1/1/2018,AA,2386,DFW,IAH,42,224,1622,-3,N
1/1/2018,AA,663,PHX,KOA,362,2860,1132,-3,N
1/1/2018,AA,678,CLT,LAX,302,2125,1617,-3,N
1/1/2018,AA,679,FLL,CLT,93,632,757,-3,N
1/1/2018,AA,689,HNL,PHX,342,2917,1407,-3,N
1/1/2018,AA,701,SEA,PHL,270,2378,802,-3,N
1/1/2018,AA,733,CLT,MSY,100,651,2027,-3,N
1/1/2018,AA,735,PIT,CLT,67,366,1022,-3,N
1/1/2018,AA,742,SFO,PHL,275,2521,820,-3,N
1/1/2018,AA,757,ATL,CLT,41,226,2202,-3,N
1/1/2018,AA,762,PHL,CLT,81,449,507,-3,N
1/1/2018,AA,769,PHL,MCO,146,861,1543,-3,N
1/1/2018,AA,771,PHL,MSY,186,1089,1302,-3,N
1/1/2018,AA,773,TPA,PHX,252,1788,1042,-3,N
1/1/2018,AA,775,LAX,SEA,132,954,1942,-3,N
1/1/2018,AA,782,PBI,PHL,125,951,717,-3,N
1/1/2018,AA,841,ATL,DFW,110,731,957,-3,N
1/1/2018,AA,849,TPA,PHL,136,920,1427,-3,N
1/1/2018,AA,880,CHS,CLT,33,168,707,-3,N
1/1/2018,AA,883,MCO,CLT,70,468,817,-3,N
1/1/2018,AA,937,MIA,TPA,45,204,649,-3,N
1/1/2018,AA,937,TPA,MIA,39,204,832,-3,N
1/1/2018,AA,989,LAS,MIA,238,2174,1227,-3,N
1/1/2018,AA,998,ORD,SAN,238,1723,1322,-3,N
1/1/2018,AA,1017,PHX,STL,149,1262,1954,-3,N
1/1/2018,AA,1035,SAN,ORD,203,1723,2256,-3,N
1/1/2018,AA,1038,MSY,DFW,75,447,942,-3,N
1/1/2018,AA,1052,RDU,DFW,165,1061,1852,-3,N
1/1/2018,AA,1058,ORD,LAX,230,1744,2147,-3,N
1/1/2018,AA,1891,PHL,MSY,175,1089,1837,-3,N
1/1/2018,AA,1902,CLT,RIC,42,257,2236,-3,N
1/1/2018,AA,1904,CLT,EWR,79,529,2226,-3,N
1/1/2018,AA,1912,DEN,MIA,200,1709,1427,-3,N
1/1/2018,AA,1912,MIA,DEN,245,1709,1047,-3,N
1/1/2018,AA,1938,CLT,TPA,83,507,927,-3,N
1/1/2018,AA,1941,CLT,DTW,79,500,1112,-3,N
1/1/2018,AA,1953,CLT,MSY,104,651,917,-3,N
1/1/2018,AA,1970,CLT,BWI,56,361,1641,-3,N
1/1/2018,AA,1982,CLT,BOS,91,728,942,-3,N
1/1/2018,AA,1984,MIA,DTW,149,1145,1927,-3,N
1/1/2018,AA,2004,MCO,PHX,261,1849,1042,-3,N
1/1/2018,AA,2009,CLE,CLT,70,430,1153,-3,N
1/1/2018,AA,2012,CLT,MCO,78,468,2231,-3,N
1/1/2018,AA,2016,CLT,BNA,61,328,2237,-3,N
1/1/2018,AA,2032,PIT,CLT,70,366,831,-3,N
1/1/2018,AA,2038,LAS,CLT,217,1916,1347,-3,N
1/1/2018,AA,2047,PHX,AUS,103,872,1332,-3,N
1/1/2018,AA,2059,ORF,CLT,65,290,657,-3,N
1/1/2018,AA,2064,CLT,LGA,73,544,1132,-3,N
1/1/2018,AA,2067,CLT,DTW,75,500,2006,-3,N
1/1/2018,AA,2069,CHS,CLT,39,168,1250,-3,N
1/1/2018,AA,2086,CLT,MSP,136,930,1752,-3,N
1/1/2018,AA,2086,MSP,PHX,168,1276,2022,-3,N
1/1/2018,AA,2093,DFW,PHX,125,868,2112,-3,N
1/1/2018,AA,2097,MCO,PHL,110,861,1039,-3,N
1/1/2018,AA,2101,ATL,DFW,122,731,2117,-3,N
1/1/2018,AA,2113,PHL,RSW,149,993,1856,-3,N
1/1/2018,AA,2657,MIA,MCO,34,192,702,-3,N
1/1/2018,AA,2659,DFW,TUS,117,813,2227,-3,N
1/1/2018,AA,2663,LAS,MIA,237,2174,2237,-3,N
1/1/2018,AA,2695,FAT,DFW,163,1313,607,-3,N
1/1/2018,AA,2,LAX,JFK,283,2475,912,-3,N
1/1/2018,AA,88,MIA,LGA,137,1096,1332,-3,N
1/1/2018,AA,94,SAN,JFK,288,2446,742,-3,N
1/1/2018,AA,116,OGG,DFW,398,3711,2127,-3,N
1/1/2018,AA,157,ORD,LAX,242,1744,1157,-3,N
1/1/2018,AA,161,LAX,OGG,319,2486,1727,-3,N
1/1/2018,AA,198,BOS,JFK,49,187,1208,-3,N
1/1/2018,AA,220,LAX,DEN,108,862,1912,-3,N
1/1/2018,AA,272,MIA,PHX,290,1972,1357,-3,N
1/1/2018,AA,309,DCA,MIA,138,919,642,-3,N
1/1/2018,AA,321,LGA,ORD,110,733,2127,-3,N
1/1/2018,AA,381,LAX,LAS,44,236,1404,-3,N
1/1/2018,AA,394,DFW,TUL,36,237,1042,-3,N
1/1/2018,AA,399,MCO,DFW,146,985,937,-3,N
1/1/2018,AA,403,LAS,PHL,246,2176,2318,-3,N
1/1/2018,AA,409,DFW,CLT,108,936,2027,-3,N
1/1/2018,AA,416,CLT,FLL,92,632,2206,-3,N
1/1/2018,AA,1395,MSP,DFW,115,852,647,-3,N
1/1/2018,AA,1412,ONT,DFW,140,1188,612,-3,N
1/1/2018,AA,1427,DFW,ABQ,90,569,1455,-3,N
1/1/2018,AA,1428,PHX,ONT,54,325,1122,-3,N
1/1/2018,AA,1431,BWI,PHX,299,1999,637,-3,N
1/1/2018,AA,1440,LAS,LAX,43,236,1602,-3,N
1/1/2018,AA,1449,LAX,BOS,297,2611,617,-3,N
1/1/2018,AA,1459,MCI,DFW,79,460,2114,-3,N
1/1/2018,AA,1461,DEN,LAX,122,862,1942,-3,N
1/1/2018,AA,1488,BWI,PHX,292,1999,1705,-3,N
1/1/2018,AA,1507,ORD,TUS,199,1437,1007,-3,N
1/1/2018,AA,1535,LAX,RDU,249,2239,952,-3,N
1/1/2018,AA,1561,DFW,AUS,38,190,1052,-3,N
1/1/2018,AA,1577,DEN,ORD,113,888,1712,-3,N
1/1/2018,AA,1607,ATL,DFW,116,731,757,-3,N
1/1/2018,AA,1612,MIA,ORD,161,1197,1932,-3,N
1/1/2018,AA,1613,MIA,SJU,125,1045,1202,-3,N
1/1/2018,AA,1642,LAS,LAX,41,236,2112,-3,N
1/1/2018,AA,1133,DTW,ORD,46,235,1523,-3,N
1/1/2018,AA,1133,ORD,DTW,46,235,1218,-3,N
1/1/2018,AA,1180,CMH,DFW,144,926,757,-3,N
1/1/2018,AA,1194,CMH,DFW,139,926,1508,-3,N
1/1/2018,AA,1211,BOS,DFW,231,1562,1342,-3,N
1/1/2018,AA,1214,PHX,DEN,85,602,1559,-3,N
1/1/2018,AA,1214,SNA,PHX,55,338,1250,-3,N
1/1/2018,AA,1216,SMF,DFW,166,1431,617,-3,N
1/1/2018,AA,1227,LAS,ORD,181,1514,1512,-3,N
1/1/2018,AA,1231,BOS,PHL,68,280,1727,-3,N
1/1/2018,AA,1239,ORD,SEA,240,1721,1022,-3,N
1/1/2018,AA,1244,DTW,ORD,44,235,1157,-3,N
1/1/2018,AA,1302,FLL,DFW,157,1119,1139,-3,N
1/1/2018,AA,1307,LAX,ORD,214,1744,1307,-3,N
1/1/2018,AA,1309,DFW,FAT,195,1313,2047,-3,N
1/1/2018,AA,1332,SEA,DFW,194,1660,557,-3,N
1/1/2018,AA,1349,RDU,DFW,168,1061,707,-3,N
1/1/2018,AA,1386,AUS,DFW,36,190,1633,-3,N
1/1/2018,AA,2423,DFW,MSP,118,852,1217,-3,N
1/1/2018,AA,2448,MIA,DFW,160,1121,1922,-3,N
1/1/2018,AA,2455,ORD,MSP,66,334,1012,-3,N
1/1/2018,AA,2456,TPA,DFW,138,929,1717,-3,N
1/1/2018,AA,2475,SAN,DFW,139,1171,658,-3,N
1/1/2018,AA,2485,DFW,MEM,63,431,1825,-3,N
1/1/2018,AA,2499,ORD,DCA,94,612,1609,-3,N
1/1/2018,AA,2502,DFW,SNA,171,1205,1652,-3,N
1/1/2018,AA,2527,PHX,JFK,254,2153,1307,-3,N
1/1/2018,AA,2531,BWI,MIA,146,946,1147,-3,N
1/1/2018,AA,2532,MSP,DFW,117,852,1047,-3,N
1/1/2018,AA,2555,DFW,MCO,132,985,857,-3,N
1/1/2018,AA,2560,DEN,DFW,86,641,852,-3,N
1/1/2018,AA,2567,PDX,DFW,188,1616,732,-3,N
1/1/2018,AA,2568,DFW,ABQ,83,569,1831,-3,N
1/1/2018,AA,2573,SEA,ORD,203,1721,1433,-3,N
1/1/2018,AA,2587,FAT,DFW,145,1313,2352,-3,N
1/1/2018,AA,2603,MIA,SAN,312,2267,842,-3,N
1/1/2018,AA,2627,RDU,DFW,166,1061,1540,-3,N
1/1/2018,AA,2646,DFW,AUS,40,190,1556,-3,N
1/1/2018,AA,2657,MCO,MIA,42,192,912,-3,N
1/1/2018,DL,7,SLC,LAX,85,590,637,-3,N
1/1/2018,DL,33,ATL,IAH,103,689,2156,-3,N
1/1/2018,DL,86,MSP,DTW,71,528,1357,-3,N
1/1/2018,DL,95,ATL,DTW,86,594,916,-3,N
1/1/2018,DL,323,RDU,DTW,80,501,557,-3,N
1/1/2018,DL,539,MSP,HDN,115,774,1126,-3,N
1/1/2018,DL,653,ATL,OKC,119,761,912,-3,N
1/1/2018,DL,678,BOI,MSP,147,1142,1437,-3,N
1/1/2018,DL,726,SLC,DFW,119,989,2017,-3,N
1/1/2018,DL,732,MKE,MSP,51,297,1714,-3,N
1/1/2018,DL,756,DEN,SLC,62,391,1712,-3,N
1/1/2018,DL,765,ATL,CHS,44,259,1516,-3,N
1/1/2018,DL,773,TPA,LGA,122,1010,757,-3,N
